AddressID;AddressLine1;AddressLine2;City;StateProvinceID;PostalCode;SpatialLocation;rowguid;ModifiedDate
415;2253 Miller Street;NULL;North Sydney;50;2055;0xE6100000010C99A5D05A93EF40C04EC400FE0BE96240;C9EA299C-B1E9-4602-A4BA-A73943E8514D;2013-07-31 00:00:00.000
416;Level 100;77 Southbank Boulevard;South Melbourne;77;3205;0xE6100000010CDF4977A446E542C07E69107C151A6240;A3FA418E-BF34-47A7-9078-CEAC938192FC;2013-06-30 00:00:00.000
417;Rosebery;NULL;Lavender Bay;50;2060;0xE6100000010CE6CD6FC7AEEB40C0967F95D133E06240;E60DDDF7-8D7F-4ADF-BF0E-C1D0FE544768;2013-05-30 00:00:00.000
418;Licensing Account;NULL;Seaford;77;3198;0xE6100000010CFF17C89C991143C069250EDF0F246240;37DC36CA-8DA2-4023-95BA-753C565074BE;2013-07-31 00:00:00.000
419;Level 99;12 South 10th Avenue;Melbourne;77;3000;0xE6100000010CEA53B44A28E442C01D2C417F4A1F6240;CB4ECCCE-4A3A-4160-A6A2-365B09EFC624;2013-07-31 00:00:00.000
420;Ctrcrt Bus Pk/995-27 Paul St N;NULL;North Ryde;50;2113;0xE6100000010C1FAF2256DFE540C02825869988EA6240;0E10BE22-8472-4C7C-9FD1-67ED3AE02966;2013-07-31 00:00:00.000
421;2501 Miller Street;NULL;North Sydney;50;2055;0xE6100000010CB1DA77FF0BE640C03B75B877FBEA6240;8E088D36-2FC4-4E44-A728-57CAC5040FDC;2013-07-31 00:00:00.000
422;6 Lord Street;NULL;Matraville;50;2036;0xE6100000010C7724F09F1D0041C07CAEF1C7E9EC6240;A90A98A7-F86D-46DC-A89C-E2961966C211;2013-06-30 00:00:00.000
423;Level 6;538 Climbing Street;Matraville;50;2036;0xE6100000010C7F109E98C4FB40C03735A84523E66240;EEB124CA-C5FC-480D-B8E4-51E3A454278B;2013-06-30 00:00:00.000
424;P.O. Box 990032;NULL;Findon;66;5023;0xE6100000010C7BA64EA8226D41C059306DD0484C6140;DB947D96-044D-4A41-8B75-C574107670C9;2013-06-30 00:00:00.000
425;P O Box 72569;NULL;East Brisbane;64;4169;0xE6100000010CB7E52208E6733BC0CF0FAE704E226340;CAA03FC3-0618-4114-B499-613FB03E7A3D;2013-07-31 00:00:00.000
426;2nd Floor;55 Lavender Street;Milsons Point;50;2061;0xE6100000010C549D002418EB40C036421586C5E86240;624BC238-C952-4FD5-ADBF-D1B0B6B2A53B;2013-06-30 00:00:00.000
427;258 Berry Street;NULL;North Sydney;50;2055;0xE6100000010C3CE6C2506AE940C0DD76B891F1E86240;C0FB6269-8089-4ABC-B106-01209ACB38CD;2013-06-30 00:00:00.000
428;85 Egerton Street;NULL;Silverwater;50;2264;0xE6100000010CBAD7056D8DE740C06554ACC7E3E16240;BFB2C060-CD27-4543-970C-9FA9BF6B2A65;2013-05-30 00:00:00.000
429;Po Box 25484;NULL;Springwood;50;2777;0xE6100000010C8BF6CB3566D240C0C6EC6E6ADDDA6240;63854033-EFA4-4CA7-B7BB-F4D9723D3692;2013-06-30 00:00:00.000
430;Orwith Center;39 Herbert Street;St. Leonards;50;2065;0xE6100000010CB6B439F7E7EE40C06CABB31EB7E66240;2631C7E7-1D67-491E-B2C3-69F65756C1CA;2013-07-31 00:00:00.000
431;Level 7;114 Albert Road;Rhodes;50;2138;0xE6100000010C0A235BA9C2F240C00F8550E2BBE46240;1AACE780-E2CA-4F90-B02D-979A5E6D7FE9;2013-07-31 00:00:00.000
432;254a James Street Botany;NULL;Malabar;50;2036;0xE6100000010C4BE5BECE81FD40C04DFF2F7C2BE56240;CBEED2D7-9613-4ED1-8185-88677CE71B37;2014-05-01 00:00:00.000
433;Level 25;96 Lytton Rd.;Melbourne;77;3000;0xE6100000010C9D280A63D6ED42C0FF7C1D77941B6240;3B0D2653-FF4C-46DA-AB57-1A46DEE02C75;2013-06-30 00:00:00.000
434;Level 25;538 Climbing Street;Rhodes;50;2138;0xE6100000010C9DBB3B9A6DEE40C0CF7E0ABD26E76240;A05D693B-4D07-4AAF-9F3E-2E2207A03A07;2013-07-31 00:00:00.000
435;2253-217 Palmer Street;NULL;Darlinghurst;50;2010;0xE6100000010C9FFB0329A2EE40C092CEF02706E46240;8EC24E8C-C114-4240-80D5-CE7E4BDAE4D1;2013-07-31 00:00:00.000
436;4250 Concord Road;NULL;Rhodes;50;2138;0xE6100000010C57D7364B8BE940C0CAFE20AE50E46240;064E2036-FAAF-4649-99CE-329EB153A7AB;2013-07-31 00:00:00.000
437;Level 992;56 Pitt Street;Melbourne;77;3000;0xE6100000010CD2E42BE917E642C035B63CBED31E6240;04F64D7D-2E01-4C5F-98B5-B7303099BA1C;2013-05-30 00:00:00.000
438;Level 7;201 Sussex Street;Matraville;50;2036;0xE6100000010CAA4FCF6960FE40C04DFF2F7C2BE56240;50AAA76E-F879-43D4-AEC1-D0BE284AE49E;2013-07-31 00:00:00.000
439;Level 5;157 Liverpool Street;Rhodes;50;2138;0xE6100000010CBB9871C153F240C0CBF634F261E06240;A60B24C2-7C96-4931-8E77-0B0F42925567;2013-05-30 00:00:00.000
440;No. 6;Millenium Court;Perth;66;6006;0xE6100000010C6C9C7DB022E83FC078357EAF8EEB5C40;2E602E0A-26A7-4AA0-9874-443DC8C8DAD7;2013-07-31 00:00:00.000
441;Level 59;NULL;Alexandria;50;2015;0xE6100000010C697AD82969F040C08D5B3B3E52E06240;B9DD0011-99D8-4E95-BBEF-4376233CE74F;2013-06-30 00:00:00.000
442;45671 Queens Road Ct.;NULL;Melbourne;77;3000;0xE6100000010CF5EAB80D73EA42C0A0542F7B6F1D6240;99D1C4F8-D318-4D6C-9583-5F13AB84AF26;2013-05-30 00:00:00.000
443;Level 7;80 Arthur Street;Newcastle;50;2300;0xE6100000010C2FBAC8430B7140C0D485208F14F46240;5FC64170-AD5F-4196-B732-DEDC02D292DC;2013-07-31 00:00:00.000
444;254a Baker Street;Botany;Sydney;50;1002;0xE6100000010CC5413C3897F140C0CDD4A93D56E06240;3E77893C-0831-4A1A-9B6C-DF6A01D9D206;2013-07-31 00:00:00.000
445;6388 Lake City Way;NULL;Burnaby;7;V5A 3A6;0xE6100000010CF2B5E0E45C98484097C9C1F8DFB85EC0;53572F25-9133-4A8B-A065-102FF35416EE;2012-07-31 00:00:00.000
446;52560 Free Street;NULL;Toronto;57;M4B 1V7;0xE6100000010C01192A3A42D845401D13034F29D853C0;801A1DFC-5125-486B-AA84-CCBD2EC57CA4;2011-07-01 00:00:00.000
447;22580 Free Street;NULL;Toronto;57;M4B 1V7;0xE6100000010C86F999D3E6D445405B588FA188CF53C0;88CEE379-DBB8-433B-B84E-A35E09435500;2012-06-30 00:00:00.000
448;2575 Bloor Street East;NULL;Toronto;57;M4B 1V6;0xE6100000010C7BA6F8AFDCD1454068852A98ECDD53C0;2DF6D0AD-0926-4F34-A450-9B1083150CBF;2013-06-30 00:00:00.000
449;Station E;NULL;Chalk Riber;57;K0J 1J0;0xE6100000010C81ECB5A20C0847402BE5FCFBAB5B53C0;8B5A7729-CB75-4303-A607-7F9793B4D94F;2011-07-01 00:00:00.000
450;575 Rue St Amable;NULL;Quebec;63;G1R;0xE6100000010C09F032C346674740A1AED40468C951C0;5F3C345A-6475-41D5-B17B-DB8D27733BB1;2012-07-31 00:00:00.000
451;2512-4th Ave Sw;NULL;Calgary;1;T2P 2G8;0xE6100000010C78555C828A7E49403C3C7112FC855CC0;49644F1E-6F90-46D9-8DBB-9DB15F0EF7EC;2012-10-30 00:00:00.000
452;55 Lakeshore Blvd East;NULL;Toronto;57;M4B 1V6;0xE6100000010CA880A8690BCE4540D4D3878E4AD053C0;A358652F-0E00-49E6-B6B0-DE1099C43506;2011-08-01 00:00:00.000
453;6333 Cote Vertu;NULL;Montreal;63;H1Y 2H7;0xE6100000010C1ADBD7A70DB54640AAB5C74C7E7052C0;355681F2-4D9D-4522-BFA0-105BE64394D8;2013-07-31 00:00:00.000
454;3255 Front Street West;NULL;Toronto;57;M4B 1V6;0xE6100000010C09A5840DC2D44540CA19344F35DD53C0;EF4DC57D-8B8B-4074-B5F0-ACBEF65DBEC1;2013-06-30 00:00:00.000
455;2550 Signet Drive;NULL;Weston;57;M9V 4W3;0xE6100000010CEB71673CC8DC4540F265E4C3FBED53C0;43D582CF-E95F-4861-BA60-2DC7121410A6;2012-06-30 00:00:00.000
456;6777 Kingsway;NULL;Burnaby;7;V5H 3Z7;0xE6100000010CC7F63778C8A4484006A9A99F16C75EC0;2F3B383E-08A5-407D-AB1B-A1390E87A888;2012-06-30 00:00:00.000
457;5250-505 Burning St;NULL;Vancouver;7;V7L 4J4;0xE6100000010C56FE4E12F7A748404C0E542E55C35EC0;93F02C61-783D-4F04-8A57-416F25817ABA;2012-05-30 00:00:00.000
458;600 Slater Street;NULL;Ottawa;57;K4B 1S2;0xE6100000010C26D11A95B17A46404EC01708CDDF52C0;49F4EE42-E20B-4E66-B43C-A28E9FC63CA0;2011-05-31 00:00:00.000
459;25575 The Queensway;NULL;Etobicoke;57;M9W 3P3;0xE6100000010CF2688B9365DE45402D4A770929E153C0;616235EA-DC36-4C39-BF91-FFE12BB676E0;2011-07-01 00:00:00.000
460;2521 McPherson Street;NULL;Markham;57;L3S 3K2;0xE6100000010CAC8A354CB0EB4540DB75B1EDE0CF53C0;7D6F03AC-5D55-422E-850E-B8743FAC81B2;2013-06-30 00:00:00.000
461;2560 Bay Street;NULL;Toronto;57;M4B 1V7;0xE6100000010C380C514997D145401B0F5F188ED253C0;726819A8-1B02-4EFD-AEB9-3FD801D9F153;2012-06-30 00:00:00.000
462;630 University Avenue;NULL;Toronto;57;M4B 1V7;0xE6100000010C1D4A454718D345402390FE1FEFD753C0;27D5BDAD-647D-4A56-859A-BC6A82AF7DCD;2011-07-01 00:00:00.000
463;992 St Clair Ave East;NULL;Toronto;57;M4B 1V7;0xE6100000010C87D094DF5AD14540EBD7098BE8D753C0;D6ED51FA-6DD1-460C-99E0-64BA90F035AE;2011-08-01 00:00:00.000
464;99, Rue Saint-pierre;NULL;Pnot-Rouge;63;J1E 2T7;0xE6100000010C4EC5D3B623B14640C7251C03ECF851C0;C4A1EE36-8149-46B7-A313-A63010987A8E;2011-05-31 00:00:00.000
465;25245 Rue Sherbrooke Ouest;NULL;Montreal;63;H1Y 2H5;0xE6100000010CCB57355AA4CC46407A070453016A52C0;10EE8C14-2792-4F02-B83D-92511D20470F;2013-05-30 00:00:00.000
466;655-4th Ave S.W.;NULL;Calgary;1;T2P 2G8;0xE6100000010CB65B063BD98E494028D0DBC5387E5CC0;09C5F0BA-7128-4455-832D-0DF587248A5A;2011-07-01 00:00:00.000
467;25900-700-9th Ave S.W.;NULL;Calgary;1;T2P 2G8;0xE6100000010C9E9E1B0C9E7C49404D2F3147E4845CC0;13560188-CE4A-470D-9913-49903047D459;2011-10-01 00:00:00.000
468;Po Box 83270;NULL;Vancouver;7;V7L 4J4;0xE6100000010C84AB97D4DBA948409A541165E1B95EC0;C00A5DFF-B134-4900-9561-E67EEB425F9F;2013-06-30 00:00:00.000
469;400-25155 West Pender St;NULL;Vancouver;7;V7L 4J4;0xE6100000010CDBF3C39B84AA4840BDF54CB405C45EC0;B81768F9-3B05-43DC-8DDE-85FFCA00D4DE;2013-07-31 00:00:00.000
470;2511 Baker Road;NULL;Toronto;57;M4B 1V7;0xE6100000010C6BA95C0F76D5454064ADFC3D12D253C0;6E934D97-69B9-4FCF-9E4E-56BF94E52986;2011-08-01 00:00:00.000
471;770 Notre Datme Quest Bureau 800;NULL;Montreal;63;H1Y 2H7;0xE6100000010C963E83260DCF4640B63DE4EF0F6352C0;5EDA011D-31D1-4DFB-A78C-397B6335F85B;2011-08-01 00:00:00.000
472;250551 Shellbridge Way;NULL;Richmond;7;V6B 3P7;0xE6100000010C571C59C251924840F3475256CCCD5EC0;1A6A1A7B-E208-473D-A8F4-14A89D06FAD2;2011-08-01 00:00:00.000
473;595 Burning Street;NULL;Vancouver;7;V7L 4J4;0xE6100000010CE1052959A5AD4840AC342B5FA2C95EC0;0EC83A85-137E-4CF3-B13D-3926277698B2;2011-08-01 00:00:00.000
474;252345 8810th Avenue;NULL;Surrey;7;V3T 4W3;0xE6100000010C25F14B50889D4840CC27457EB4B65EC0;447CA097-077D-4980-A431-8FAFAD156CED;2011-08-01 00:00:00.000
475;2512-410th Avenue S.W.;NULL;Calgary;1;T2P 2G8;0xE6100000010C7B13D1B5BE8349409AE0900CBA835CC0;EC6C99B9-61E2-4400-8180-208F5A6C7EFF;2013-07-31 00:00:00.000
476;258 King Street East;NULL;Toronto;57;M4B 1V7;0xE6100000010C3E8F8E01D2CD45401EC0A7F86AD453C0;90C770A5-A474-43D1-9A67-0F5DE336F9DC;2011-07-01 00:00:00.000
477;6th Floor Ferguson Block;NULL;Toronto;57;M4B 1V7;0xE6100000010C86F999D3E6D445400569281616D353C0;39F3B067-2263-4591-ABF9-D5210DA4F783;2011-07-01 00:00:00.000
478;2545 King Street West;NULL;Toronto;57;M4B 1V7;0xE6100000010CC93203B238DB454064FDA040CEDA53C0;2817A0B7-8985-4527-BB7B-B75F55F4D8DE;2011-07-01 00:00:00.000
479;2550 Middlefield Road;NULL;Scarborough;57;M1V 4M2;0xE6100000010C16575E0473F14540880DAD498AD053C0;E60801BF-CFB3-4606-A738-8AA0EB587AFB;2011-07-01 00:00:00.000
480;25 First Canadian Place;NULL;Toronto;57;M4B 1V5;0xE6100000010C080FA2839CD74540977ACBB4CCD553C0;07A009B2-1421-4597-AB85-22BCE3C82B2C;2011-07-01 00:00:00.000
481;65 Gamelin Street;NULL;Hull;63;8Y;0xE6100000010C7724BA0A07B54640218C2EB21CE952C0;F35E73BA-678F-4A0F-80BC-6385A7A6CB24;2012-06-30 00:00:00.000
482;2500 University Avenue;NULL;Toronto;57;M4B 1V5;0xE6100000010C19DA2A5F00DA45401ED929512AD353C0;197A1735-E89E-4F15-A5F7-FEB98B369094;2011-05-31 00:00:00.000
483;955 Green Valley Crescent;NULL;Ottawa;57;K4B 1S1;0xE6100000010CCE72E7A6AAB64640D9EF76490CEF52C0;C6B743C3-F830-43E4-BA58-DD36FC451D14;2013-07-31 00:00:00.000
484;2510 Crew Court;NULL;Montreal;63;H1Y 2H8;0xE6100000010CA68B6647CBC14640024A3484CD6352C0;1F41EDC1-7144-4D6B-9CBD-4318C2358FA1;2014-05-01 00:00:00.000
485;9900-6400 Boul, Taschereau;NULL;Brossard;63;J4Z 1R4;0xE6100000010C4CF76DA17FBC4640A9CC69062A5752C0;7C46D2FC-E31E-402F-A093-4CF18F7F6E54;2012-05-30 00:00:00.000
486;600 Boul. Rene-levesque Ouest;NULL;Montreal;63;H1Y 2H7;0xE6100000010C042358BC63C3464043CAAF79116B52C0;112049E4-64D5-4305-9545-933E89B74F6E;2012-05-30 00:00:00.000
487;9259 - 1110th Avenue Sw;NULL;Calgary;1;T2P 2G8;0xE6100000010CB95DF34F7A804940899FE724AD8E5CC0;275AC976-0D23-4D97-9F58-BB186D1CC089;2012-07-31 00:00:00.000
488;45259 Canada Way;NULL;Burnaby;7;V5G 4S4;0xE6100000010C41FA564D99974840586ED904A9C15EC0;6D2D6846-3F17-474E-8D31-AD3A59C0CEB0;2013-06-30 00:00:00.000
489;9960 King Street E.;NULL;Toronto;57;M4B 1V5;0xE6100000010C0D6D761A7FCD4540210F3EE50BD053C0;EB632E56-4299-4714-9E91-224319BDCB62;2013-06-30 00:00:00.000
490;9979 Bayview Drive;NULL;Barrie;57;L4N;0xE6100000010C78601F0C963446402AD91221C3EC53C0;85D72A98-F631-457C-8FFF-04FAEC508F5D;2012-06-30 00:00:00.000
491;20225 Lansing Ave;NULL;Montreal;63;H1Y 2H7;0xE6100000010C270CF6468EC44640DCE9F498026C52C0;A9B5A261-2463-4489-9951-EACFA29A8231;2013-07-31 00:00:00.000
492;99954 Boul. Laurier, Local 060, Place;NULL;Sainte-Foy;63;G1W;0xE6100000010C3A1AA10CBA634740E442322AF4D451C0;541CDE7C-3F3A-435F-A7B5-F30055DFBC68;2013-07-31 00:00:00.000
493;6th Floor 5250 Main Street;NULL;Winnipeg;31;R3;0xE6100000010C3C12FBAA4DEF48409558BDEC684358C0;AC0E73D8-FF0A-42BD-8502-E19EBAC7343F;2013-07-31 00:00:00.000
494;Box 99354 300 Union Street;NULL;Saint John;41;E2P 1E3;0xE6100000010C0F54094FE7A64640D53DA2C4E08350C0;21FF77A8-39DC-44D8-917C-FDD645DBF9EB;2012-05-30 00:00:00.000
495;Suite 800 2530 Slater Street;NULL;Ottawa;57;K4B 1T7;0xE6100000010CAB09A4E723B64640455191B047F152C0;C6633AD5-006D-4967-B97E-7919DD48A700;2012-07-31 00:00:00.000
496;Suite 500 995 W. 11th Avenue;NULL;Mississauga;57;L5A 1H6;0xE6100000010C481C5D94E8C54540D4A5E8A11DE453C0;496C1AD3-2925-4322-8811-890AB6107F67;2013-06-30 00:00:00.000
497;#9900 2700 Production Way;NULL;Burnaby;7;V5A 4X1;0xE6100000010C78E09E12D0AA484044C70100AFB25EC0;AA651B28-0A51-4084-8444-A70CC71BCE65;2011-07-01 00:00:00.000
498;25537 Hillside Avenue;NULL;Victoria;7;V8V;0xE6100000010C3A698D5BCC37484029E04047DBCB5EC0;385C24E0-E20C-40C9-BAC9-95D70D5B6900;2011-07-01 00:00:00.000
499;Suite 2502 410 Albert Street;NULL;Waterloo;57;N2V;0xE6100000010CFDCD996B86B745404C2CB89E082754C0;44099B0E-03F3-447C-83BF-BE4BAA010A83;2012-06-30 00:00:00.000
500;5700 Explorer Drive;NULL;Mississauga;57;L4W 5J3;0xE6100000010CA00F15314CD64540210B3194ECE953C0;F6FED7FA-39D9-4A60-A1F5-1622489E55FD;2011-07-01 00:00:00.000
501;965 De La Gauchetiere West;NULL;Montreal;63;H1Y 2H8;0xE6100000010CC4B0BCC574CD4640A99EC6449F5E52C0;ACB9C033-18C6-4F02-975E-9C5226B96B72;2011-07-01 00:00:00.000
502;No. 25400 10665 Jasper Avenue;NULL;Edmonton;1;T5;0xE6100000010C07EC7A0365CB4A40058911951B605CC0;51180CA2-6614-46A5-B89C-EF7B0421C847;2012-06-30 00:00:00.000
503;P.O. Box 44000;NULL;Winnipeg;31;R3;0xE6100000010C9D76A4387FF24840EAE5BE90FA4D58C0;C4F3E274-13E1-4A99-8FD3-2C7D3D1EE5A1;2011-07-01 00:00:00.000
504;Suite 99320 255 - 510th Avenue S.W.;NULL;Calgary;1;T2P 2G8;0xE6100000010CB95DF34F7A80494082A134B33C7A5CC0;CFF7437F-6830-4797-875B-D9A54EA38975;2011-07-01 00:00:00.000
505;6400, 888 - 3rd Avenue;NULL;Calgary;1;T2P 2G8;0xE6100000010C1C208911138B4940C5B256A36E845CC0;A6EFF2B6-3B11-47EF-AB7E-701E5041C71C;2011-07-01 00:00:00.000
506;255117 - 101 Avenue;NULL;Surrey;7;V3T 4W3;0xE6100000010CC9D94A38089448406D372033DAB25EC0;22895B47-6086-4550-B437-A75DBEDFE1D9;2011-07-01 00:00:00.000
507;975 Princess Street;NULL;Kingston;57;7L;0xE6100000010C799EC1A44D21464006B17E13811C53C0;D7849F5F-C042-4FCE-8F6B-BA5CD8708E10;2013-07-31 00:00:00.000
508;2900 - 25055 Dunning Street;NULL;Vancouver;7;V7L 4J4;0xE6100000010C80308D61EAA248400FF36ED41EC45EC0;4EE0334F-027C-4036-880F-6E9104E21533;2012-10-30 00:00:00.000
509;Suite 25800 3401 - 10810th Avenue;NULL;Surrey;7;V3T 4W3;0xE6100000010C3B07A3230DA0484057657834B6C15EC0;28C52717-7117-41B6-A5C7-FDA60D566163;2011-07-01 00:00:00.000
510;750 Philip Street;NULL;Waterloo;57;N2V;0xE6100000010C903B2D5B2EBF45403836A153C71F54C0;F2B96299-187A-4E52-96DE-FE9D1C8AB33F;2011-10-01 00:00:00.000
511;Bureau 9900 825, Avenue Querbes;NULL;Outremont;63;H1Y 2G5;0xE6100000010C4F44187F24BE464045555E31C06752C0;EF10CF20-A540-4D5C-BEFD-1B48B7D48402;2012-10-30 00:00:00.000
512;700 Bureau Road;NULL;Montreal;63;H1Y 2H7;0xE6100000010C6C2E0977CEC246404E5D290F016452C0;963F514B-7752-46E8-9742-1FD40A68EA33;2013-07-31 00:00:00.000
513;253711 Mayfield Place, Unit 150;NULL;Richmond;7;V6B 3P7;0xE6100000010C515904B09DA14840DA088CDF72BE5EC0;C418C2F4-6B32-4404-AAB1-E0BEC3958C11;2013-07-31 00:00:00.000
514;63 West Beaver Creek;NULL;Richmond Hill;57;L4E 3M5;0xE6100000010CF01C05D909EE45407814D6EA8CD353C0;AD60DBA9-3B01-47E9-BB5E-DF94D0579F14;2012-07-31 00:00:00.000
515;9900 Ronson Drive;NULL;Etobicoke;57;M9W 3P3;0xE6100000010C05EB2A023ED845403E6793820CE253C0;42242712-6DD2-423F-9B89-C953454E3B09;2012-05-30 00:00:00.000
516;251 Indell Lane;NULL;Brampton;57;L6W 2T7;0xE6100000010C8EA2CEB941D3454018B7E62853E853C0;A1F36994-B5B3-4646-87EA-692A513395EA;2012-06-30 00:00:00.000
517;2573 Dufferin Street;NULL;Toronto;57;M4B 1V5;0xE6100000010C436EC1ECC3E14540661B4641F0DC53C0;97605C5C-8309-44F2-9A98-C5A5709497FF;2011-05-31 00:00:00.000
518;995 Crescent;NULL;Richmond Hill;57;L4E 3M5;0xE6100000010C70D66444E9FB45400C6393865FDC53C0;0B49022D-8B49-4CF6-B0A3-46231CD48441;2013-07-31 00:00:00.000
519;2500-622 5th Ave Sw;NULL;Calgary;1;T2P 2G8;0xE6100000010C946079A9DB8149409D01CB543C835CC0;13754965-6A09-4343-968C-8699C27FDFAA;2012-06-30 00:00:00.000
520;6700 Boul Taschereau;NULL;Brossard;63;J4Z 1C5;0xE6100000010C37720703D6C44640EFEF368F785D52C0;B730EAFF-5828-4C8C-86C1-9137F50FCA48;2011-08-01 00:00:00.000
521;55 Standish Court;NULL;Mississauga;57;L5B 3V4;0xE6100000010C06568DD243CD4540DE01044E9BE453C0;97C329E2-FA67-4478-AA7B-78A8DEECF7CA;2012-07-31 00:00:00.000
522;43251 Viking Way, Unit 130;NULL;Richmond;7;V6B 3P7;0xE6100000010CA31D2E114A8F484009946D7F5BCD5EC0;842BCBE5-9DA5-42D5-A4BB-4197DB5B69C7;2012-12-31 00:00:00.000
523;46990 Viking Way;NULL;Richmond;7;V6B 3P7;0xE6100000010C2CA98801669E4840BCE1096AAAB95EC0;85C88CD6-682C-4358-9F8C-5A24F4CCFD98;2011-07-01 00:00:00.000
524;9693 Louis H Lafontaine;NULL;Ville De'anjou;63;J1G 2R3;0xE6100000010CD292B94117BB4640E314F62D6CFD51C0;ACC21BD9-FB1B-4764-941B-2FB98AA4EB27;2012-06-30 00:00:00.000
525;69251 Creditview Road;NULL;Mississauga;57;L5B 3V4;0xE6100000010CAAB3114F73CF4540C6387FC012ED53C0;2CA11975-213A-46FB-A0BE-2529003074CC;2011-05-31 00:00:00.000
526;251420a 170th Street;NULL;Edmonton;1;T5;0xE6100000010C61DC6B0C04C64A400EEF11D86B5F5CC0;476D80AE-69A0-480D-9DF3-8FD0C1095A21;2012-05-30 00:00:00.000
527;252851 Rowan Place;NULL;Richmond;7;V6B 3P7;0xE6100000010CF02748B48DA84840B8F65A3E06C05EC0;11EAEE50-8A14-4B81-951E-86701B6F60C0;2012-07-31 00:00:00.000
528;5990 Avebury Road;NULL;Mississauga;57;L5B 3V4;0xE6100000010CF00AFF0C08D74540C4A84B29BCEE53C0;D9928CCC-FC35-435A-8A0F-6887813E0E06;2011-08-01 00:00:00.000
529;254480 River Rd;NULL;Richmond;7;V6B 3P7;0xE6100000010C90FAE96C339E48409A1281BA18CD5EC0;034076FD-CD0E-4EAD-864E-8CE7F47D6612;2011-05-31 00:00:00.000
530;Suite #9902;NULL;North York;57;M4C 4K6;0xE6100000010C5AAF68F398DB4540617A8EC086CD53C0;FE36E0C8-AD8A-4D2C-BC53-5D69BE5A9CE7;2011-05-31 00:00:00.000
531;5th Floor, 79 Place D'armes;NULL;Kingston;57;7L;0xE6100000010CAEC69B404B234640F5583D26461A53C0;F6FB5F79-C5FA-4A7C-8D75-6E9243360308;2012-09-30 00:00:00.000
532;#500-75 O'Connor Street;NULL;Ottawa;57;K4B 1S2;0xE6100000010C6D0C5BE69DB3464067E36C852BE652C0;1B58B9BC-A691-4927-BF17-569E4BE822F3;2011-10-31 00:00:00.000
533;4400 March Road;NULL;Kanata;57;K2L 1H5;0xE6100000010CDEAA586E56A846402A07F3BDA2FD52C0;43484CD9-AD5B-41F4-A9CC-DDFBAC4B5AA5;2011-10-01 00:00:00.000
534;Depot 80;NULL;Sillery;63;G1T;0xE6100000010C56B66CFFBF6C4740EE0DBB4F3FD151C0;3178440D-5C3A-48F2-AF6B-0A607774E265;2011-07-01 00:00:00.000
535;250 Kingsbridge Garden Circle;NULL;Mississauga;57;L5B 3V4;0xE6100000010C280E88D6E2D24540B11739C852E553C0;9771494E-9053-40F2-84A5-E0D108DEEFED;2011-10-01 00:00:00.000
536;No. 2000-25080 Beaver Hall Hill;NULL;Quebec;63;G1R;0xE6100000010C4A075627D36C47405A6C26B5DFD451C0;0C38C439-4562-4E37-8F23-AFF2C9005C38;2012-07-31 00:00:00.000
537;No. 25800-130 King Street West;NULL;Toronto;57;M4B 1V5;0xE6100000010C7581430D7ED64540453AF395B5CF53C0;C2BCDAEC-366C-489C-BF43-8CC2881179F3;2011-08-01 00:00:00.000
538;25 Danger Street West;Floor 7;Toronto;57;M4B 1V5;0xE6100000010CDF55D1BE2BD845400BBA0D2CA6CB53C0;10B2404C-F0AF-409C-AF5D-0218BEB03D0D;2013-06-30 00:00:00.000
539;6th Floor, 25st Canadian Place;NULL;Toronto;57;M4B 1V5;0xE6100000010C080FA2839CD74540826A15ED46D453C0;D51784C0-CC77-48C2-8FA6-75405F3E35B9;2011-07-01 00:00:00.000
540;254 Colonnade Road;NULL;Nepean;57;K2J 2W5;0xE6100000010CB4666C27CBA44640C9D9174B07F152C0;1C97F465-F2AF-4D34-BE8C-7AFDAD119425;2011-07-01 00:00:00.000
541;25981 College Street;NULL;Montreal;63;H1Y 2H5;0xE6100000010C81C0BA7904C24640849D3AD5126952C0;AF56D631-EB1C-4716-A89B-88BC4AE04B93;2012-06-30 00:00:00.000
542;5 place Ville-Marie;NULL;Montreal;63;H1Y 2H7;0xE6100000010C1F3557B4F9B746401D8239D9D05F52C0;B242B256-254B-4624-B3AF-BF0058BB0B7B;2012-07-31 00:00:00.000
543;6030 Conroy Road;NULL;Ottawa;57;K4B 1S3;0xE6100000010CEA232D5E2CA74640C6C8087C74E352C0;AA8F3ECB-C454-448B-B774-FF9CDF01E629;2012-07-31 00:00:00.000
544;30025 Wayburne Drive, Suite 275;NULL;Burnaby;7;V5G 4W1;0xE6100000010C99511CE0B4A048401505F03A2ABB5EC0;4C65A591-C6B0-43D8-8FAF-F4B1CB9953E1;2011-08-01 00:00:00.000
545;999 West Georgia St.;NULL;Vancouver;57;V5T 1Y9;0xE6100000010CB30F1188B5A448408FB353C733BD5EC0;9D35F3C2-966E-4B3B-8D29-0E6AB8DEF01B;2012-07-31 00:00:00.000
546;250333 Southport Road, S.W.;NULL;Calgary;1;T2P 2G8;0xE6100000010C56526943A0784940F8716985567D5CC0;11D29E3F-D9B2-4E24-AC01-EEBA72DA4DDF;2013-06-30 00:00:00.000
547;7000 Victoria Park Avenue;NULL;Toronto;57;M4B 1V4;0xE6100000010C1DD196D496D24540BF31399A0DCE53C0;28125EC3-FDC2-45D8-93B3-CD7DB2113424;2013-07-31 00:00:00.000
